Path	Segment	Id	Parent	RR
./corpus_rs3/corpus/14.rs3	 В этом есть своя справедливость.	94	220	joint
./corpus_rs3/corpus/14.rs3	 Государство тратит деньги налогоплательщиков	95	222	joint
./corpus_rs3/corpus/14.rs3	 и создаёт не только социальные блага, но и культурный продукт,	96	221	span
./corpus_rs3/corpus/14.rs3	 который должен принадлежать всем.	97	96	elaboration
./corpus_rs3/corpus/14.rs3	 ##### Есть широко известные результаты работы американского правительства во время Великой депрессии,	98	223	span
./corpus_rs3/corpus/14.rs3	 когда привлекались художники и фотографы, отражавшие жизнь страны в те годы.	99	98	elaboration
./corpus_rs3/corpus/14.rs3	 Были созданы прекрасные фотографии,	100	224	span
./corpus_rs3/corpus/14.rs3	 впоследствии вошедшие в золотой фонд.	101	100	elaboration
./corpus_rs3/corpus/14.rs3	 Они являются собственностью народа.	102	226	joint
./corpus_rs3/corpus/14.rs3	 ##### Но это другая правовая система как таковая.	103	229	joint
./corpus_rs3/corpus/14.rs3	 У нас нет такого прецедента, чтобы при живом авторе его произведения переводились в общественное достояние только на том основании, что они делались за государственный счёт.	104	229	joint
./corpus_rs3/corpus/14.rs3	 Другой вопрос: справедливо это или нет,	105	228	contrast
./corpus_rs3/corpus/14.rs3	 но действующее законодательство этого не предусматривает.	106	228	contrast
./corpus_rs3/corpus/14.rs3	 ##### Мне лично кажется,	107	108	attribution
./corpus_rs3/corpus/14.rs3	 что вместо переписывания законов гораздо более действенным было бы надлежащее исполнение существующих.	108	230	span
./corpus_rs3/corpus/14.rs3	 Если кинематографисты должны по постановлению правительства получать отчисления от использования советских фильмов,	109	110	condition
./corpus_rs3/corpus/14.rs3	 то они должны их получать.	110	231	span
./corpus_rs3/corpus/14.rs3	 Но отменять авторское право на советское кино	111	232	joint
./corpus_rs3/corpus/14.rs3	 и говорить о том, что это ничьё, общественное, не совсем правильно.	112	232	joint
./corpus_rs3/corpus/14.rs3	 У нас это будет воспринято как анархия.	113	234	joint
